student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
16253,18,other,sc,assam,computer applications,cet,179,92.96,7,0.559,rejected,no
16254,18,male,ews,uttar pradesh,management,none,0,72.2,4,0.233,admitted,no
16255,20,other,obc,nagaland,nursing,none,0,70.39,4,0.22,rejected,no
16256,19,other,obc,jharkhand,commerce,none,0,73.95,9,0.337,rejected,no
16257,17,other,sc,jharkhand,science,none,0,75.42,7,0.311,rejected,no
16258,19,other,general,himachal pradesh,pharmacy,cet,143,98.64,7,0.576,admitted,yes
16259,20,male,ews,punjab,arts,cet,39,51.88,1,0.058,rejected,no
16260,18,other,sc,goa,arts,none,0,91.93,5,0.395,rejected,no
16261,20,female,st,assam,architecture,cet,179,88.88,2,0.439,admitted,yes
16262,19,female,obc,madhya pradesh,engineering,cet,42,72.8,0,0.193,rejected,no
16263,20,other,st,goa,law,none,0,89.65,8,0.433,rejected,no
16264,20,female,ews,telangana,law,none,0,68.88,10,0.318,rejected,no
16265,17,female,sc,jharkhand,engineering,jee,230,59.23,1,0.24,rejected,no
16266,20,male,obc,nagaland,management,none,0,50.45,0,0.04199,rejected,no
16267,17,male,st,karnataka,computer applications,none,0,77.59,1,0.218,rejected,no
16268,20,other,ews,chhattisgarh,nursing,none,0,81.43,5,0.319,rejected,no
16269,20,female,st,himachal pradesh,nursing,cet,149,58.09,4,0.231,rejected,no
16270,18,male,st,sikkim,medical,neet,398,54.51,8,0.445,admitted,yes
16271,17,other,sc,assam,science,cet,127,99.28,5,0.534,admitted,yes
16272,18,other,general,tripura,law,cet,98,56.3,4,0.184,rejected,no
16273,18,male,st,andhra pradesh,architecture,cet,177,56.78,4,0.241,admitted,no
16274,19,male,sc,odisha,nursing,cet,7,63.51,0,0.102,rejected,no
16275,17,male,obc,nagaland,commerce,none,0,75.13,2,0.218,rejected,no
16276,17,male,sc,meghalaya,law,none,0,50.44,8,0.147,rejected,no
16277,18,other,general,arunachal pradesh,management,none,0,54.12,4,0.102,rejected,no
16278,20,male,sc,nagaland,agriculture,cet,29,90.49,10,0.495,rejected,no
16279,18,other,sc,arunachal pradesh,management,cet,156,96.25,8,0.586,rejected,no
16280,18,female,obc,punjab,management,none,0,98.79,10,0.535,rejected,no
16281,17,male,st,rajasthan,nursing,cet,180,70.21,1,0.286,rejected,no
16282,18,other,sc,tamil nadu,agriculture,cet,103,81.47,7,0.424,rejected,no
16283,18,male,obc,karnataka,agriculture,cet,55,52.41,3,0.109,rejected,no
16284,18,other,st,nagaland,computer applications,none,0,82.7,4,0.31,rejected,no
16285,18,male,general,chhattisgarh,commerce,none,0,84.88,4,0.325,rejected,no
16286,18,female,sc,maharashtra,engineering,cet,121,78.17,3,0.34,rejected,no
16287,19,male,general,odisha,computer applications,none,0,65,5,0.199,rejected,no
16288,18,female,st,chhattisgarh,computer applications,none,0,88.66,2,0.317,rejected,no
16289,20,other,general,sikkim,architecture,cet,55,95.11,1,0.382,rejected,no
16290,19,other,ews,jharkhand,medical,neet,209,61.47,8,0.369,admitted,yes
16291,19,male,general,tripura,nursing,none,0,81.88,7,0.358,rejected,no
16292,19,male,sc,assam,management,none,0,62.77,0,0.092,rejected,no
16293,20,male,st,goa,architecture,cet,84,65.74,4,0.243,rejected,no
16294,18,other,sc,odisha,law,cet,21,64.71,6,0.229,rejected,no
16295,20,female,obc,goa,engineering,cet,192,70.34,10,0.458,rejected,no
16296,17,other,obc,uttar pradesh,management,none,0,66.01,0,0.116,rejected,no
16297,17,female,ews,tripura,arts,none,0,64.66,10,0.288,admitted,yes
16298,20,female,general,assam,engineering,jee,172,80.37,7,0.463,admitted,no
16299,20,male,st,sikkim,engineering,cet,20,93.22,4,0.399,rejected,no
16300,17,male,obc,kerala,medical,neet,59,53.39,0,0.064,rejected,no
16301,19,other,general,sikkim,commerce,none,0,64.64,10,0.287,rejected,no
16302,19,male,sc,odisha,medical,neet,447,67.17,0,0.425,rejected,no
16303,17,female,general,himachal pradesh,medical,neet,2,79.76,0,0.217,rejected,no
16304,19,female,st,andhra pradesh,arts,none,0,54.64,8,0.178,rejected,no
16305,19,female,st,himachal pradesh,engineering,jee,254,52.55,5,0.28,rejected,no
16306,19,other,obc,kerala,science,cet,141,57.94,5,0.243,admitted,no
16307,19,other,st,maharashtra,arts,none,0,64.28,4,0.176,rejected,no
16308,20,female,st,rajasthan,engineering,jee,283,64.8,7,0.425,rejected,no
16309,17,other,st,sikkim,science,none,0,67.24,6,0.234,rejected,no
16310,19,female,general,haryana,agriculture,none,0,98.32,6,0.459,admitted,yes
16311,18,male,general,goa,arts,none,0,61.23,0,0.081,rejected,no
16312,20,female,general,nagaland,computer applications,none,0,71.14,8,0.298,rejected,no
16313,18,other,ews,punjab,law,cet,104,80.76,1,0.311,admitted,no
16314,20,other,obc,meghalaya,pharmacy,cet,153,69.74,10,0.427,rejected,no
16315,19,female,sc,mizoram,medical,neet,634,71.11,9,0.7310099999999984,admitted,yes
16316,17,male,sc,odisha,management,none,0,70.98,1,0.17,rejected,no
16317,20,other,ews,karnataka,commerce,cet,12,97.75,4,0.427,admitted,yes
16318,17,male,general,gujarat,commerce,cet,81,55.48,5,0.185,rejected,no
16319,18,other,st,rajasthan,commerce,none,0,67.85,1,0.147,admitted,no
16320,18,other,general,chhattisgarh,management,none,0,88.03,5,0.366,rejected,no
16321,19,other,ews,arunachal pradesh,architecture,cet,164,98.13,1,0.478,admitted,yes
16322,18,male,sc,andhra pradesh,pharmacy,cet,24,63.28,3,0.167,rejected,no
16323,19,female,obc,karnataka,arts,none,0,77.55,8,0.345,rejected,no
16324,19,male,sc,madhya pradesh,medical,neet,559,54.98,5,0.503,rejected,no
16325,17,male,st,manipur,computer applications,none,0,93.13,1,0.331,rejected,no
16326,17,female,sc,chhattisgarh,architecture,none,0,65.91,1,0.133,rejected,no
16327,18,other,general,kerala,pharmacy,none,0,69.6,1,0.16,rejected,no
16328,17,male,obc,mizoram,nursing,cet,142,52.23,10,0.293,rejected,no
16329,20,male,ews,haryana,medical,neet,634,82.1,2,0.727,admitted,no
16330,18,other,obc,manipur,commerce,none,0,53.42,2,0.061,rejected,no
16331,18,other,sc,haryana,agriculture,none,0,72.99,5,0.257,rejected,no
16332,19,other,general,sikkim,engineering,jee,129,83.36,7,0.456,rejected,no
16333,20,other,general,kerala,commerce,cet,36,92.35,4,0.404,admitted,yes
16334,19,other,obc,rajasthan,computer applications,none,0,85.44,1,0.275,admitted,yes
16335,19,other,ews,himachal pradesh,pharmacy,cet,78,59.75,4,0.195,rejected,no
16336,20,other,sc,jharkhand,commerce,none,0,73.29,3,0.223,admitted,no
16337,20,other,obc,punjab,arts,cet,100,60.58,1,0.162,rejected,no
16338,17,male,sc,haryana,arts,none,0,72.87,9,0.329,rejected,no
16339,17,female,ews,odisha,commerce,none,0,54.49,9,0.196,rejected,no
16340,18,female,ews,assam,engineering,cet,133,95.57,9,0.583,admitted,yes
16341,20,female,obc,sikkim,architecture,cet,79,91.69,8,0.501,admitted,yes
16342,20,other,ews,punjab,engineering,jee,147,75.69,0,0.285,admitted,no
16343,19,male,ews,manipur,management,cet,138,77.51,0,0.292,admitted,no
16344,19,male,general,madhya pradesh,management,none,0,76.53,3,0.247,admitted,no
16345,17,female,ews,jharkhand,nursing,cet,65,83.3,1,0.303,rejected,no
16346,19,other,obc,himachal pradesh,nursing,cet,32,87.07,5,0.381,rejected,no
16347,17,other,st,himachal pradesh,nursing,none,0,90.09,7,0.418,admitted,yes
16348,19,male,ews,odisha,architecture,cet,145,64.62,8,0.349,rejected,no
16349,17,female,sc,goa,medical,neet,30,68.15,1,0.17,rejected,no
16350,17,female,obc,haryana,agriculture,none,0,91.98,1,0.323,admitted,yes
16351,20,female,ews,karnataka,agriculture,none,0,56.01,7,0.17,admitted,no
16352,20,other,sc,madhya pradesh,science,cet,131,73.5,4,0.331,rejected,no
16353,19,female,st,gujarat,arts,none,0,61.73,9,0.248,admitted,yes
16354,19,other,st,kerala,engineering,jee,94,67.24,9,0.351,admitted,yes
16355,17,other,obc,rajasthan,commerce,none,0,70.56,9,0.312,rejected,no
16356,19,female,sc,haryana,arts,none,0,85.7,8,0.404,admitted,yes
16357,19,female,obc,chhattisgarh,agriculture,none,0,56.05,0,0.043,rejected,no
16358,19,female,general,rajasthan,science,none,0,68.23,0,0.132,rejected,no
16359,18,other,st,haryana,medical,neet,634,78.4,7,0.7310099999999984,rejected,no
16360,18,male,obc,odisha,architecture,cet,144,90.47,6,0.499,rejected,no
16361,20,other,sc,tripura,management,none,0,82.49,7,0.363,admitted,no
16362,18,female,general,maharashtra,nursing,cet,129,77.4,7,0.412,admitted,no
16363,20,male,st,manipur,computer applications,cet,127,63.96,4,0.259,rejected,no
16364,20,other,general,nagaland,science,none,0,98.79,7,0.481,admitted,yes
16365,20,male,obc,bihar,management,cet,112,86.66,4,0.414,rejected,no
16366,19,female,general,assam,agriculture,cet,59,55.36,6,0.187,rejected,no
16367,17,other,ews,chhattisgarh,computer applications,none,0,60.96,2,0.115,rejected,no
16368,17,other,st,kerala,pharmacy,cet,106,81.86,4,0.375,rejected,no
16369,19,other,st,sikkim,commerce,none,0,77.57,2,0.236,rejected,no
16370,18,male,sc,meghalaya,medical,neet,427,78.82,9,0.66,admitted,yes
16371,17,other,ews,tamil nadu,arts,cet,192,69.22,9,0.432,admitted,yes
16372,20,female,general,karnataka,pharmacy,none,0,97.28,4,0.415,admitted,yes
16373,20,male,sc,rajasthan,nursing,cet,106,58.7,5,0.225,rejected,no
16374,18,other,general,odisha,law,none,0,60.09,3,0.127,rejected,no
16375,19,male,st,assam,management,none,0,66.41,10,0.3,rejected,no
16376,18,male,ews,maharashtra,management,cet,117,91.1,5,0.468,admitted,yes
16377,18,male,st,mizoram,law,none,0,96.43,9,0.5,rejected,no
16378,19,female,general,jharkhand,management,none,0,66.41,9,0.282,admitted,yes
16379,18,other,st,rajasthan,agriculture,cet,62,60.6,6,0.227,rejected,no
16380,20,female,obc,karnataka,architecture,cet,62,85.68,5,0.391,rejected,no
16381,17,other,obc,odisha,management,none,0,89.56,9,0.45,admitted,yes
16382,19,other,sc,odisha,management,cet,3,84.16,7,0.377,rejected,no
16383,20,other,sc,goa,nursing,none,0,54.72,0,0.04199,rejected,no
16384,20,male,general,arunachal pradesh,architecture,cet,199,70.38,8,0.427,rejected,no
16385,17,male,sc,tamil nadu,medical,neet,363,82.28,6,0.587,admitted,no
16386,17,male,general,sikkim,science,cet,45,50.55,7,0.161,admitted,no
16387,19,female,st,tripura,commerce,none,0,50.44,1,0.04199,rejected,no
16388,20,other,general,arunachal pradesh,nursing,cet,1,72.56,7,0.291,rejected,no
16389,20,male,ews,odisha,engineering,cet,112,53.28,5,0.19,rejected,no
16390,20,female,ews,bihar,science,cet,141,94.16,4,0.488,admitted,yes
16391,17,male,st,madhya pradesh,management,none,0,71.37,7,0.282,rejected,no
16392,19,female,st,sikkim,architecture,none,0,83.84,0,0.245,rejected,no
16393,19,other,sc,gujarat,engineering,jee,1,99.53,7,0.487,rejected,no
16394,19,female,sc,jharkhand,computer applications,none,0,55.72,8,0.186,rejected,no
16395,20,male,sc,madhya pradesh,engineering,jee,64,91.5,5,0.435,rejected,no
16396,17,female,ews,kerala,medical,neet,445,56.98,6,0.459,rejected,no
16397,18,other,general,andhra pradesh,computer applications,none,0,97.2,0,0.342,admitted,yes
16398,18,other,sc,jharkhand,law,none,0,85.66,9,0.422,admitted,yes
16399,20,female,sc,sikkim,pharmacy,none,0,62.28,2,0.125,admitted,no
16400,17,other,obc,assam,engineering,jee,94,58.35,7,0.251,rejected,no
16401,18,female,sc,jharkhand,medical,neet,336,78.83,8,0.58,admitted,yes
16402,17,other,sc,meghalaya,science,none,0,64.62,0,0.106,rejected,no
16403,17,other,general,jharkhand,arts,cet,22,99.15,6,0.48,admitted,yes
16404,20,other,sc,nagaland,architecture,none,0,87.92,7,0.402,admitted,yes
16405,20,other,general,gujarat,arts,cet,129,93.7,4,0.476,rejected,no
16406,18,female,obc,chhattisgarh,agriculture,cet,111,53.21,2,0.134,admitted,no
16407,19,other,obc,tripura,science,none,0,88.65,3,0.335,rejected,no
16408,19,female,st,punjab,commerce,none,0,54.05,10,0.21,rejected,no
16409,20,female,ews,haryana,medical,neet,634,71.58,4,0.697,admitted,no
16410,18,female,general,assam,agriculture,none,0,68.45,5,0.224,admitted,no
16411,20,male,obc,kerala,architecture,cet,23,91.46,8,0.461,admitted,yes
16412,18,other,general,rajasthan,pharmacy,cet,164,97.83,5,0.548,rejected,no
16413,19,female,sc,meghalaya,computer applications,none,0,73.44,1,0.188,rejected,no
16414,18,female,obc,odisha,computer applications,none,0,62.63,4,0.164,rejected,no
16415,19,other,sc,maharashtra,arts,none,0,82.84,3,0.292,admitted,no
16416,18,male,general,telangana,computer applications,none,0,78.11,2,0.24,rejected,no
16417,20,male,ews,bihar,commerce,none,0,89.83,10,0.47,rejected,no
16418,19,other,ews,sikkim,architecture,none,0,62.18,4,0.161,rejected,no
16419,18,female,ews,uttar pradesh,law,none,0,76.94,3,0.25,admitted,no
16420,20,female,sc,sikkim,law,none,0,74.14,4,0.247,rejected,no
16421,19,female,st,haryana,architecture,none,0,61.45,0,0.083,rejected,no
16422,18,other,general,tripura,architecture,cet,87,76.62,9,0.415,rejected,no
16423,17,female,st,uttar pradesh,nursing,cet,187,92.89,4,0.509,rejected,no
16424,20,female,st,sikkim,management,none,0,84.12,0,0.247,rejected,no
16425,20,male,st,himachal pradesh,arts,cet,133,90.12,8,0.526,rejected,no
16426,19,female,st,rajasthan,agriculture,none,0,77.72,7,0.328,rejected,no
16427,20,female,general,tamil nadu,nursing,cet,120,95.44,5,0.501,admitted,yes
16428,19,other,sc,goa,pharmacy,cet,193,69.54,3,0.326,rejected,no
16429,17,other,sc,gujarat,commerce,none,0,79.72,6,0.324,rejected,no
16430,17,other,sc,punjab,agriculture,none,0,79.2,4,0.284,rejected,no
16431,17,female,sc,sikkim,architecture,none,0,57.79,1,0.074,rejected,no
16432,17,male,st,mizoram,arts,none,0,91.25,10,0.481,admitted,yes
16433,19,male,sc,manipur,arts,none,0,95.23,0,0.328,rejected,no
16434,20,female,obc,uttar pradesh,computer applications,none,0,75.67,4,0.259,admitted,no
16435,17,other,st,himachal pradesh,architecture,cet,147,73.83,4,0.344,rejected,no
16436,19,other,sc,odisha,architecture,cet,102,78,10,0.453,rejected,no
16437,17,other,general,tripura,computer applications,none,0,93.17,8,0.458,admitted,yes
16438,18,other,st,gujarat,engineering,jee,98,56.56,9,0.277,admitted,yes
16439,20,male,sc,arunachal pradesh,arts,cet,45,57.46,10,0.266,rejected,no
16440,20,male,ews,chhattisgarh,pharmacy,cet,48,65.57,4,0.218,rejected,no
16441,20,female,obc,nagaland,commerce,none,0,99.53,5,0.452,rejected,no
16442,18,male,ews,haryana,computer applications,none,0,68.25,10,0.314,rejected,no
16443,20,other,sc,odisha,commerce,none,0,81.34,5,0.318,rejected,no
16444,20,female,ews,madhya pradesh,management,none,0,92,5,0.395,admitted,yes
16445,18,male,general,tamil nadu,law,none,0,77.9,4,0.275,rejected,no
16446,18,male,general,mizoram,pharmacy,cet,137,54.32,9,0.287,admitted,yes
16447,17,female,obc,meghalaya,engineering,jee,70,83.69,10,0.473,rejected,no
16448,20,male,ews,goa,computer applications,cet,61,72.12,5,0.292,admitted,no
16449,17,male,sc,himachal pradesh,commerce,none,0,79.19,5,0.302,admitted,no
16450,18,female,st,gujarat,agriculture,none,0,84.5,10,0.432,rejected,no
16451,18,other,general,arunachal pradesh,nursing,cet,138,61.24,2,0.21,rejected,no
16452,17,female,obc,haryana,medical,neet,200,53.21,10,0.339,rejected,no
16453,20,male,obc,tripura,engineering,cet,160,96.19,10,0.624,admitted,yes
16454,19,female,ews,rajasthan,commerce,none,0,87.28,2,0.307,rejected,no
16455,17,other,general,gujarat,commerce,cet,126,85.15,6,0.449,rejected,no
16456,17,female,ews,jharkhand,nursing,cet,9,78.09,5,0.3,rejected,no
16457,17,female,obc,odisha,medical,neet,42,75.94,6,0.325,admitted,no
16458,20,other,st,assam,science,none,0,88.22,10,0.459,rejected,no
16459,18,male,obc,odisha,science,none,0,51.79,5,0.103,rejected,no
16460,19,female,general,manipur,computer applications,none,0,86.94,5,0.359,admitted,yes
16461,17,female,st,odisha,management,none,0,96.68,3,0.393,rejected,no
16462,17,other,general,andhra pradesh,pharmacy,cet,135,89.8,6,0.488,rejected,no
16463,19,other,general,tripura,agriculture,cet,77,98.37,8,0.548,admitted,yes
16464,17,male,ews,nagaland,arts,none,0,73.72,0,0.172,rejected,no
16465,19,female,obc,chhattisgarh,commerce,none,0,93.77,7,0.444,admitted,yes
16466,20,other,ews,sikkim,management,none,0,84.58,4,0.323,rejected,no
16467,18,other,obc,andhra pradesh,agriculture,cet,41,92.35,9,0.498,rejected,no
16468,19,other,obc,chhattisgarh,computer applications,cet,73,52.66,0,0.068,rejected,no
16469,20,other,sc,rajasthan,engineering,jee,37,50.44,1,0.043,rejected,no
16470,20,male,obc,sikkim,commerce,none,0,88.83,8,0.427,rejected,no
16471,17,female,ews,assam,nursing,cet,30,77.14,6,0.326,rejected,no
16472,17,female,st,nagaland,engineering,jee,247,54.96,10,0.383,rejected,no
16473,20,male,st,sikkim,law,none,0,59.16,0,0.066,rejected,no
16474,20,other,general,assam,computer applications,none,0,57.68,0,0.055,rejected,no
16475,18,female,obc,arunachal pradesh,agriculture,cet,121,60.77,1,0.177,rejected,no
16476,19,female,sc,goa,management,none,0,99.53,5,0.451,admitted,yes
16477,19,female,sc,goa,agriculture,cet,197,76.83,1,0.345,rejected,no
16478,19,other,ews,goa,medical,neet,556,98.9,2,0.7310099999999984,admitted,yes
16479,20,female,st,rajasthan,commerce,none,0,59.88,8,0.217,rejected,no
16480,18,male,obc,goa,engineering,cet,5,73.54,8,0.319,rejected,no
16481,20,female,sc,maharashtra,computer applications,cet,61,76.11,3,0.285,rejected,no
16482,17,female,st,himachal pradesh,architecture,cet,163,91.01,6,0.516,rejected,no
16483,17,female,sc,himachal pradesh,agriculture,cet,74,51.15,1,0.076,rejected,no
16484,20,other,sc,telangana,architecture,none,0,72.23,2,0.197,admitted,no
16485,17,female,st,himachal pradesh,architecture,none,0,61.26,6,0.19,rejected,no
16486,20,male,obc,goa,computer applications,none,0,89.74,4,0.361,admitted,yes
16487,18,other,general,goa,law,none,0,72.24,1,0.179,rejected,no
16488,18,male,sc,tripura,agriculture,cet,90,50.44,9,0.224,rejected,no
16489,17,other,obc,sikkim,nursing,cet,75,54.34,0,0.082,rejected,no
16490,20,male,sc,manipur,architecture,none,0,58.49,9,0.225,rejected,no
16491,18,female,ews,manipur,arts,none,0,51.02,8,0.152,rejected,no
16492,17,other,st,maharashtra,architecture,cet,54,66.18,9,0.317,rejected,no
16493,18,male,st,meghalaya,nursing,none,0,95.29,2,0.365,rejected,no
16494,17,male,sc,nagaland,pharmacy,cet,116,82.07,8,0.456,admitted,yes
16495,20,female,ews,arunachal pradesh,computer applications,none,0,61.95,7,0.213,rejected,no
16496,17,male,ews,rajasthan,pharmacy,cet,16,54.81,2,0.082,rejected,no
16497,18,male,st,punjab,law,none,0,63.38,4,0.169,admitted,no
16498,18,other,general,tripura,nursing,cet,153,89.69,3,0.445,admitted,yes
16499,17,other,obc,kerala,arts,none,0,59.02,6,0.174,rejected,no
16500,17,other,ews,andhra pradesh,engineering,cet,18,87.12,9,0.445,admitted,yes
16501,19,other,general,jharkhand,computer applications,none,0,91.01,4,0.37,rejected,no
16502,18,female,sc,karnataka,pharmacy,cet,28,85.15,2,0.31,rejected,no
16503,17,female,st,meghalaya,engineering,cet,142,76.35,4,0.359,admitted,no
16504,17,other,obc,chhattisgarh,science,cet,3,62.52,2,0.129,rejected,no
16505,20,female,st,assam,computer applications,none,0,82.45,4,0.308,admitted,no
16506,19,male,general,bihar,management,cet,71,76.96,9,0.406,admitted,yes
16507,19,male,obc,nagaland,pharmacy,cet,148,50.59,10,0.285,rejected,no
16508,20,female,obc,bihar,management,none,0,98.93,3,0.409,rejected,no
16509,17,other,general,mizoram,nursing,none,0,87.85,3,0.329,rejected,no
16510,19,female,sc,odisha,commerce,cet,61,51.63,7,0.18,rejected,no
16511,20,female,sc,manipur,science,none,0,70.26,6,0.256,rejected,no
16512,17,male,ews,arunachal pradesh,computer applications,cet,68,80.31,1,0.284,rejected,no
16513,19,other,sc,assam,arts,none,0,93.48,3,0.37,admitted,yes
16514,20,other,st,sikkim,architecture,cet,190,81.09,3,0.408,rejected,no
16515,19,male,general,mizoram,pharmacy,cet,104,59.86,4,0.214,rejected,no
16516,17,female,general,punjab,nursing,cet,78,82.6,7,0.416,rejected,no
16517,19,female,obc,tripura,engineering,jee,198,75.42,5,0.408,rejected,no
16518,20,male,obc,karnataka,computer applications,none,0,71.93,9,0.322,rejected,no
16519,17,female,ews,telangana,nursing,cet,108,80.99,3,0.352,admitted,no
16520,19,male,sc,kerala,computer applications,none,0,94.75,0,0.324,rejected,no
16521,19,female,sc,telangana,nursing,cet,198,53.34,8,0.302,admitted,yes
16522,18,male,ews,nagaland,medical,neet,187,69.83,2,0.306,rejected,no
16523,17,female,ews,goa,nursing,none,0,77.67,8,0.346,rejected,no
16524,17,other,st,andhra pradesh,nursing,none,0,77.03,10,0.377,admitted,yes
16525,20,male,sc,telangana,nursing,none,0,90.94,10,0.478,rejected,no
16526,20,male,obc,karnataka,computer applications,none,0,80.41,5,0.311,rejected,no
16527,18,other,general,tamil nadu,arts,cet,152,53.47,9,0.29,admitted,yes
16528,20,other,general,chhattisgarh,agriculture,none,0,70.47,8,0.293,admitted,yes
16529,20,other,ews,kerala,engineering,jee,141,76.76,0,0.289,admitted,no
16530,19,male,general,chhattisgarh,computer applications,none,0,79,9,0.374,rejected,no
16531,19,male,sc,bihar,science,none,0,67.06,6,0.232,rejected,no
16532,20,other,sc,manipur,agriculture,cet,65,89.67,0,0.331,rejected,no
16533,19,female,sc,kerala,science,none,0,91.12,6,0.407,rejected,no
16534,20,other,general,gujarat,architecture,none,0,89.01,3,0.337,admitted,yes
16535,20,male,sc,himachal pradesh,medical,neet,266,81.59,0,0.408,admitted,no
16536,17,male,obc,jharkhand,engineering,jee,55,70.05,7,0.309,admitted,no
16537,19,male,obc,goa,engineering,jee,234,89.05,4,0.513,admitted,yes
16538,19,male,ews,odisha,law,cet,107,64.63,0,0.178,rejected,no
16539,20,other,sc,haryana,agriculture,none,0,65.54,8,0.258,rejected,no
16540,18,other,sc,mizoram,science,none,0,60.45,5,0.166,rejected,no
16541,20,female,general,punjab,science,cet,141,97.51,5,0.53,rejected,no
16542,18,male,ews,himachal pradesh,commerce,cet,100,80.76,1,0.308,rejected,no
16543,18,male,sc,arunachal pradesh,science,none,0,55.23,8,0.183,rejected,no
16544,17,male,st,arunachal pradesh,commerce,cet,177,99.53,8,0.625,rejected,no
16545,18,other,sc,meghalaya,arts,none,0,96.9,3,0.395,admitted,yes
16546,20,other,obc,andhra pradesh,architecture,none,0,67.83,10,0.311,admitted,yes
16547,19,female,obc,bihar,architecture,cet,24,68.73,5,0.242,admitted,no
16548,19,other,general,madhya pradesh,computer applications,none,0,54.51,0,0.04199,rejected,no
16549,20,other,ews,haryana,arts,cet,79,90.38,10,0.527,admitted,yes
16550,18,other,sc,karnataka,agriculture,cet,91,72.82,6,0.335,rejected,no
16551,19,male,obc,odisha,management,cet,191,78.48,5,0.426,admitted,no
16552,18,other,st,rajasthan,agriculture,cet,192,79.93,1,0.364,rejected,no
16553,20,other,general,karnataka,management,none,0,94.28,1,0.339,admitted,yes
16554,18,female,sc,assam,engineering,jee,184,97.34,8,0.612,admitted,yes
16555,20,female,sc,goa,science,cet,108,81.02,7,0.425,rejected,no
16556,19,other,ews,tamil nadu,computer applications,none,0,50.44,8,0.148,rejected,no
16557,20,female,st,andhra pradesh,medical,neet,119,79.71,10,0.477,admitted,yes
16558,20,female,st,goa,nursing,cet,198,75.78,10,0.502,admitted,yes
16559,20,other,obc,uttar pradesh,commerce,cet,76,54.15,7,0.208,rejected,no
16560,18,other,sc,jharkhand,computer applications,none,0,61.67,1,0.102,rejected,no
16561,19,male,ews,andhra pradesh,commerce,cet,39,85.48,2,0.32,rejected,no
16562,18,other,general,tamil nadu,medical,neet,18,60.66,1,0.107,rejected,no
16563,17,male,st,punjab,commerce,none,0,88.85,5,0.372,admitted,yes
16564,19,female,obc,sikkim,nursing,cet,114,60.15,5,0.241,admitted,no
16565,18,male,st,nagaland,pharmacy,none,0,82.42,0,0.235,rejected,no
16566,18,other,sc,maharashtra,pharmacy,none,0,75.89,6,0.296,admitted,no
16567,17,other,st,odisha,pharmacy,none,0,92.49,0,0.308,rejected,no
16568,19,female,obc,assam,pharmacy,cet,24,89.2,10,0.482,admitted,yes
16569,19,female,ews,assam,management,cet,19,52.01,0,0.04199,rejected,no
16570,17,female,ews,meghalaya,commerce,none,0,59.03,5,0.156,rejected,no
16571,19,male,st,madhya pradesh,engineering,jee,68,82.45,2,0.317,admitted,no
16572,17,female,sc,punjab,agriculture,none,0,97.87,10,0.529,rejected,no
16573,17,other,general,tripura,arts,none,0,57,3,0.105,rejected,no
16574,18,male,obc,gujarat,agriculture,none,0,68.21,3,0.186,rejected,no
16575,18,female,obc,himachal pradesh,architecture,cet,148,77.88,8,0.447,rejected,no
16576,20,male,st,chhattisgarh,computer applications,cet,129,98.69,6,0.549,rejected,no
16577,17,male,ews,rajasthan,management,none,0,74.81,3,0.234,rejected,no
16578,18,other,st,madhya pradesh,science,none,0,88.19,3,0.331,admitted,yes
16579,19,female,ews,himachal pradesh,science,none,0,72.75,3,0.219,rejected,no
16580,17,female,general,punjab,medical,neet,210,70.64,2,0.327,rejected,no
16581,20,female,st,madhya pradesh,science,none,0,83.61,2,0.28,rejected,no
16582,19,other,sc,maharashtra,nursing,cet,187,81.54,6,0.463,admitted,no
16583,20,male,general,sikkim,engineering,cet,191,58.04,8,0.332,rejected,no
16584,20,female,st,gujarat,agriculture,cet,23,56.76,8,0.209,rejected,no
16585,17,male,ews,nagaland,arts,none,0,96.9,8,0.485,admitted,yes
16586,18,other,sc,tamil nadu,agriculture,cet,5,80.63,3,0.28,admitted,no
16587,19,other,obc,tamil nadu,agriculture,none,0,60.2,2,0.11,rejected,no
16588,17,other,obc,tamil nadu,computer applications,cet,193,51.68,1,0.16,rejected,no
16589,18,male,st,goa,commerce,cet,112,93.29,9,0.553,admitted,yes
16590,19,male,st,nagaland,medical,neet,577,90.19,5,0.7310099999999984,admitted,yes
16591,20,female,obc,manipur,pharmacy,none,0,73.93,2,0.21,rejected,no
16592,18,female,st,arunachal pradesh,pharmacy,cet,140,95.67,4,0.498,admitted,yes
16593,20,other,st,maharashtra,commerce,none,0,61.29,7,0.209,rejected,no
16594,19,other,general,gujarat,medical,neet,614,98.73,3,0.7310099999999984,admitted,yes
16595,17,female,obc,maharashtra,law,none,0,78.2,3,0.259,rejected,no
16596,18,male,obc,mizoram,law,none,0,68.45,9,0.297,rejected,no
16597,20,male,st,odisha,science,cet,86,52.62,2,0.113,rejected,no
16598,17,female,st,rajasthan,medical,neet,332,54.5,5,0.347,rejected,no
16599,17,male,sc,meghalaya,law,cet,193,60.39,2,0.241,rejected,no
16600,18,male,obc,madhya pradesh,law,cet,131,73.44,7,0.385,admitted,no
16601,20,male,sc,uttar pradesh,pharmacy,cet,59,51.2,10,0.23,rejected,no
16602,19,male,ews,haryana,management,none,0,74.35,2,0.213,rejected,no
16603,17,female,ews,haryana,architecture,cet,89,96.62,0,0.398,admitted,yes
16604,18,other,general,tamil nadu,agriculture,cet,4,88.88,2,0.321,rejected,no
